College_Code,College_Name,Branch_Code,Branch_Name,Category,Cutoff_Rank,Year,Round,Table_Number
,,EC Electronics,189200,,178869.0,2024,1,36
,,EC Electronics,198412,,178869.0,2024,1,47
,,EC Electronics,113415,,179939.0,2024,1,38
,,EC Electronics,--,,179985.0,2024,1,30
,,EC Electronics,--,,181014.0,2024,1,34
,,EC Electronics,208415,,181104.0,2024,1,30
,,EC Electronics,80319,,181926.0,2024,1,20
,,EC Electronics,--,,183044.0,2024,1,32
,,EC Electronics,103155,,183458.0,2024,1,29
,,EC Electronics,249864,,184500.0,2024,1,46
,,EC Electronics,167891,,184541.0,2024,1,10
,,EC Electronics,--,,185287.0,2024,1,48
,,EC Electronics,166522,,185551.0,2024,1,31
,,EC Electronics,--,,185668.0,2024,1,22
,,EC Electronics,"--
--",,186111.0,2024,1,49
,,EC Electronics,204916,,186111.0,2024,1,49
,,EC Electronics,--,,186612.0,2024,1,28
,,EC Electronics,"61256
--
--
60259",,189667.0,2024,1,19
,,EC Electronics,211839,,189710.0,2024,1,9
,,EC Electronics,167891,,190203.0,2024,1,10
,,EC Electronics,182935,,190736.0,2024,1,33
,,EC Electronics,--,,190896.0,2024,1,51
,,EC Electronics,99866,,192091.0,2024,1,17
,,EC Electronics,--,,192159.0,2024,1,31
,,EC Electronics,--,,192967.0,2024,1,26
,,EC Electronics,"78556
--
--
91856",,193042.0,2024,1,19
,,EC Electronics,--,,195632.0,2024,1,21
,,EC Electronics,--,,195663.0,2024,1,30
,,EC Electronics,--,,195663.0,2024,1,30
,,EC Electronics,83984,,196664.0,2024,1,26
,,EC Electronics,--,,197965.0,2024,1,16
,,EC Electronics,135712,,199356.0,2024,1,42
,,EC Electronics,190485,,199910.0,2024,1,30
,,EC Electronics,203435,,200421.0,2024,1,47
,,EC Electronics,--,,200842.0,2024,1,9
,,EC Electronics,211839,,200897.0,2024,1,9
,,EC Electronics,--,,202616.0,2024,1,16
,,EC Electronics,--,,203651.0,2024,1,37
,,EC Electronics,93953,,203920.0,2024,1,17
,,EC Electronics,--,,204139.0,2024,1,22
,,EC Electronics,--,,204619.0,2024,1,13
,,EC Electronics,163505,,205381.0,2024,1,50
,,EC Electronics,--,,206182.0,2024,1,15
,,EC Electronics,"115762
--",,206762.0,2024,1,25
,,EC Electronics,122364,,207351.0,2024,1,35
,,EC Electronics,160604,,208990.0,2024,1,17
,,EC Electronics,"41533
--",,209095.0,2024,1,25
,,EC Electronics,--,,209560.0,2024,1,48
,,EC Electronics,105299,,209905.0,2024,1,27
,,EC Electronics,--,,209975.0,2024,1,33
,,EC Electronics,144444,,209993.0,2024,1,31
,,EC Electronics,189200,,210086.0,2024,1,14
,,EC Electronics,166522,,210445.0,2024,1,31
,,EC Electronics,--,,211063.0,2024,1,51
,,EC Electronics,--,,211063.0,2024,1,52
,,EC Electronics,--,,211237.0,2024,1,33
,,EC Electronics,--,,211596.0,2024,1,36
,,EC Electronics,--,,211596.0,2024,1,37
,,EC Electronics,203435,,212254.0,2024,1,47
,,EC Electronics,64523,,212477.0,2024,1,27
,,EC Electronics,--,,212735.0,2024,1,24
,,EC Electronics,--,,212735.0,2024,1,24
,,EC Electronics,--,,214534.0,2024,1,19
,,EC Electronics,--,,214821.0,2024,1,20
,,EC Electronics,--,,216361.0,2024,1,31
,,EC Electronics,158121,,216488.0,2024,1,46
,,EC Electronics,147904,,217347.0,2024,1,7
,,EC Electronics,220208,,217347.0,2024,1,7
,,EC Electronics,--,,217795.0,2024,1,35
,,EC Electronics,--,,218426.0,2024,1,36
,,EC Electronics,--,,218426.0,2024,1,37
,,EC Electronics,119463,,219210.0,2024,1,27
,,EC Electronics,182935,,219359.0,2024,1,33
,,EC Electronics,227696,,219526.0,2024,1,9
,,EC Electronics,--,,220094.0,2024,1,14
,,EC Electronics,--,,220094.0,2024,1,14
,,EC Electronics,78934,,222364.0,2024,1,34
,,EC Electronics,--,,222600.0,2024,1,34
,,EC Electronics,106198,,223139.0,2024,1,14
,,EC Electronics,--,,223342.0,2024,1,35
,,EC Electronics,--,,223480.0,2024,1,15
,,EC Electronics,96558,,223813.0,2024,1,49
,,EC Electronics,--,,224515.0,2024,1,35
,,EC Electronics,198412,,225549.0,2024,1,47
,,EC Electronics,166522,,225798.0,2024,1,31
,,EC Electronics,75807,,226578.0,2024,1,13
,,EC Electronics,--,,228374.0,2024,1,43
,,EC Electronics,224821,,231061.0,2024,1,17
,,EC Electronics,--,,231508.0,2024,1,36
,,EC Electronics,--,,231508.0,2024,1,37
,,EC Electronics,85426,,231830.0,2024,1,44
,,EC Electronics,--,,232829.0,2024,1,19
,,EC Electronics,--,,233140.0,2024,1,31
,,EC Electronics,111706,,233336.0,2024,1,7
,,EC Electronics,--,,235106.0,2024,1,10
,,EC Electronics,--,,235360.0,2024,1,31
,,EC Electronics,91128,,236164.0,2024,1,33
,,EC Electronics,140088,,236880.0,2024,1,33
,,EC Electronics,166522,,236880.0,2024,1,31
,,EC Electronics,--,,236887.0,2024,1,22
,,EC Electronics,--,,237252.0,2024,1,30
,,EC Electronics,--,,237321.0,2024,1,7
,,EC Electronics,--,,237536.0,2024,1,44
,,EC Electronics,--,,237702.0,2024,1,22
,,EC Electronics,249864,,237732.0,2024,1,46
,,EC Electronics,--,,238222.0,2024,1,40
,,EC Electronics,--,,239197.0,2024,1,40
,,EC Electronics,--,,239568.0,2024,1,5
,,EC Electronics,--,,239570.0,2024,1,9
,,EC Electronics,147758,,239604.0,2024,1,39
,,EC Electronics,--,,240431.0,2024,1,52
,,EC Electronics,190725,,242746.0,2024,1,23
,,EC Electronics,--,,245053.0,2024,1,41
,,EC Electronics,--,,245396.0,2024,1,30
,,EC Electronics,--,,245396.0,2024,1,30
,,EC Electronics,93039,,245895.0,2024,1,33
,,EC Electronics,--,,246662.0,2024,1,38
,,EC Electronics,119771,,246984.0,2024,1,35
,,EC Electronics,167891,,247293.0,2024,1,10
,,EC Electronics,--,,251822.0,2024,1,9
,,EC Electronics,198412,,253494.0,2024,1,47
,,EC Electronics,227696,,254002.0,2024,1,9
,,EC Electronics,115172,,254017.0,2024,1,50
,,EC Electronics,99425,,254561.0,2024,1,9
,,EC Electronics,86847,,254682.0,2024,1,22
,,EC Electronics,--,,256334.0,2024,1,19
,,EC Electronics,--,,256682.0,2024,1,6
,,EC Electronics,127739,,260794.0,2024,1,34
,,EC Electronics,--,,260990.0,2024,1,9
,,EC Electronics,--,,263502.0,2024,1,21
,,EC Electronics,106893,,263592.0,2024,1,38
,,EC Electronics,198412,,263628.0,2024,1,47
,,EC Electronics,--,,263628.0,2024,1,36
,,EC Electronics,92272,,264804.0,2024,1,22
,,EC Electronics,--,,266468.0,2024,1,36
,,EC Electronics,--,,268815.0,2024,1,20
,,EC Electronics,--,,270331.0,2024,1,43
,,EC Electronics,--,,271051.0,2024,1,43
,,EC Electronics,227696,,271519.0,2024,1,9
,,EC Electronics,181011,,272054.0,2024,1,23
,,EC Electronics,190725,,272054.0,2024,1,23
,,EC Electronics,69783,,272223.0,2024,1,38
,,EC Electronics,--,,274380.0,2024,1,22
,,EC Electronics,--,,100527183083.0,2024,1,5
,,EC Electronics,--,,100527195229.0,2024,1,5
,,EC Electronics,106299,,101042181462.0,2024,1,14
,,EC Electronics,--,,101304236679.0,2024,1,37
,,EC Electronics,--,,102094262047.0,2024,1,18
,,EC Electronics,--,,102094262098.0,2024,1,22
,,EC Electronics,--,,102796150574.0,2024,1,29
,,EC Electronics,100563,,102965108702.0,2024,1,14
,,EC Electronics,107851,,103043119563.0,2024,1,37
,,EC Electronics,181011,,103257188455.0,2024,1,23
,,EC Electronics,121347,,104018168769.0,2024,1,46
,,EC Electronics,122467,,104555161481.0,2024,1,38
,,EC Electronics,--,,104730210815.0,2024,1,49
,,EC Electronics,122292,,104926108646.0,2024,1,5
,,EC Electronics,"114040
--",,105850102882.0,2024,1,4
,,EC Electronics,149465,,106155115582.0,2024,1,9
,,EC Electronics,--,,106188250263.0,2024,1,45
,,EC Electronics,--,,106226250431.0,2024,1,22
,,EC Electronics,106893,,106692126765.0,2024,1,38
,,EC Electronics,113054,,107714179283.0,2024,1,49
,,EC Electronics,94966,,108441105592.0,2024,1,16
,,EC Electronics,130854,,108588159906.0,2024,1,14
,,EC Electronics,106198,,110049108702.0,2024,1,14
,,EC Electronics,125787,,110895116471.0,2024,1,31
,,EC Electronics,148996,,110895149649.0,2024,1,31
,,EC Electronics,246475,,110895226851.0,2024,1,31
,,EC Electronics,103299134613,,111116111243.0,2024,1,21
,,EC Electronics,--,,111679252948.0,2024,1,27
,,EC Electronics,123780,,111924220338.0,2024,1,23
,,EC Electronics,100116,,112063120017.0,2024,1,23
,,EC Electronics,119690,,112205127361.0,2024,1,36
,,EC Electronics,125005,,113193101098.0,2024,1,43
,,EC Electronics,125405,,113321201725.0,2024,1,40
,,EC Electronics,92272,,114035110397.0,2024,1,22
,,EC Electronics,85426,,114121118343.0,2024,1,44
,,EC Electronics,122467,,114226101814.0,2024,1,38
,,EC Electronics,,,114753179871.0,2024,1,21
,,EC Electronics,--,,115484101393.0,2024,1,26
,,EC Electronics,"--
--",,116625143352.0,2024,1,50
,,EC Electronics,104924,,116993116519.0,2024,1,36
,,EC Electronics,--,,118065103500.0,2024,1,48
,,EC Electronics,106358,,118742115086.0,2024,1,37
,,EC Electronics,119690,,119005107420.0,2024,1,36
,,EC Electronics,--,,119409123736.0,2024,1,48
,,EC Electronics,--,,119429235832.0,2024,1,35
,,EC Electronics,122292,,119527127268.0,2024,1,5
,,EC Electronics,--,,120184108592.0,2024,1,35
,,EC Electronics,--,,120192237607.0,2024,1,6
,,EC Electronics,112993,,120271101531.0,2024,1,13
,,EC Electronics,134194,,123009129697.0,2024,1,18
,,EC Electronics,104702,,123385107841.0,2024,1,36
,,EC Electronics,127739,,123496228605.0,2024,1,34
,,EC Electronics,119872,,124584129850.0,2024,1,30
,,EC Electronics,127739,,125008116043.0,2024,1,34
,,EC Electronics,119255,,125272147388.0,2024,1,34
,,EC Electronics,211839,,127476135281.0,2024,1,9
,,EC Electronics,127739,,128133134744.0,2024,1,34
,,EC Electronics,122292,,128456101065.0,2024,1,5
,,EC Electronics,--,,128807230590.0,2024,1,36
,,EC Electronics,123780,,128993112646.0,2024,1,23
,,EC Electronics,--,,129021139522.0,2024,1,10
,,EC Electronics,128786,,129401112253.0,2024,1,48
,,EC Electronics,119463,,129968129588.0,2024,1,27
,,EC Electronics,124731,,130561136284.0,2024,1,10
,,EC Electronics,--,,131819162041.0,2024,1,36
,,EC Electronics,133499,,131930104692.0,2024,1,11
,,EC Electronics,43054,,132788108538.0,2024,1,11
,,EC Electronics,118885,,133083145398.0,2024,1,10
,,EC Electronics,62247,,133257116578.0,2024,1,8
,,EC Electronics,118885,,134773186102.0,2024,1,10
,,EC Electronics,"--
--",,135016202899.0,2024,1,25
,,EC Electronics,122467,,135037146137.0,2024,1,38
,,EC Electronics,135712,,135952119904.0,2024,1,42
,,EC Electronics,--,,136214241281.0,2024,1,13
,,EC Electronics,--,,136214273050.0,2024,1,26
,,EC Electronics,--,,136449142592.0,2024,1,28
,,EC Electronics,--,,137015126282.0,2024,1,39
,,EC Electronics,106893,,138225105471.0,2024,1,38
,,EC Electronics,--,,139806127293.0,2024,1,48
,,EC Electronics,113054,,140069122160.0,2024,1,49
,,EC Electronics,119255,,140096123757.0,2024,1,34
,,EC Electronics,--,,140651224903.0,2024,1,16
,,EC Electronics,125730,,143127119890.0,2024,1,38
,,EC Electronics,--,,143352240836.0,2024,1,51
,,EC Electronics,--,,145620143768.0,2024,1,40
,,EC Electronics,128786,,146618156156.0,2024,1,48
,,EC Electronics,110729,,147960116411.0,2024,1,11
,,EC Electronics,167891,,148908258374.0,2024,1,10
,,EC Electronics,"127350
--",,149295121688.0,2024,1,25
,,EC Electronics,121277,,149726115000.0,2024,1,48
,,EC Electronics,--,,150520172107.0,2024,1,21
,,EC Electronics,--,,154592133825.0,2024,1,9
,,EC Electronics,69167,,154655104100.0,2024,1,45
,,EC Electronics,--,,159744258894.0,2024,1,39
,,EC Electronics,144302,,160842146478.0,2024,1,46
,,EC Electronics,--,,160960150356.0,2024,1,31
,,EC Electronics,124731,,161491103402.0,2024,1,10
,,EC Electronics,111677,,165346111458.0,2024,1,9
,,EC Electronics,124731,,165993207809.0,2024,1,10
,,EC Electronics,124731,,165993207809.0,2024,1,10
,,EC Electronics,125365,,166090130814.0,2024,1,34
,,EC Electronics,--,,166362129041.0,2024,1,42
,,EC Electronics,124731,,166418129128.0,2024,1,10
,,EC Electronics,--,,166904150574.0,2024,1,29
,,EC Electronics,--,,168442177458.0,2024,1,39
,,EC Electronics,103775,,168603187556.0,2024,1,12
,,EC Electronics,140088,,168653145488.0,2024,1,33
,,EC Electronics,--,,171246207809.0,2024,1,10
,,EC Electronics,--,,171471264064.0,2024,1,33
,,EC Electronics,149465,,172065114801.0,2024,1,9
,,EC Electronics,--,,173375196482.0,2024,1,40
,,EC Electronics,121347,,173574156774.0,2024,1,46
,,EC Electronics,--,,174056239600.0,2024,1,38
,,EC Electronics,118885,,175172173374.0,2024,1,10
,,EC Electronics,--,,175516161523.0,2024,1,40
,,EC Electronics,"148252
--",,176301132375.0,2024,1,49
,,EC Electronics,163505,,176301151473.0,2024,1,50
,,EC Electronics,--,,178609273050.0,2024,1,26
,,EC Electronics,--,,178609273050.0,2024,1,26
,,EC Electronics,70500,,179582136040.0,2024,1,40
,,EC Electronics,,,179871222348.0,2024,1,21
,,EC Electronics,--,,182429129555.0,2024,1,48
,,EC Electronics,86607,,183795177577.0,2024,1,27
,,EC Electronics,149465,,185738128887.0,2024,1,9
,,EC Electronics,--,,188328118144.0,2024,1,24
,,EC Electronics,"--
--",,195229169496.0,2024,1,51
,,EC Electronics,"115762
--",,196682180047.0,2024,1,25
,,EC Electronics,121935,,198488144607.0,2024,1,9
,,EC Electronics,122292,,198992175652.0,2024,1,5
,,EC Electronics,242849,,199995220105.0,2024,1,12
,,EC Electronics,--,,200751268815.0,2024,1,20
,,EC Electronics,106299,,202503195597.0,2024,1,14
,,EC Electronics,--,,204314150574.0,2024,1,29
,,EC Electronics,134194,,204752176019.0,2024,1,18
,,EC Electronics,--,,209560178964.0,2024,1,49
,,EC Electronics,122364,,211153200758.0,2024,1,35
,,EC Electronics,91128,,215156220370.0,2024,1,33
,,EC Electronics,204916,,215978150683.0,2024,1,49
,,EC Electronics,"114040
--",,216213122922.0,2024,1,4
,,EC Electronics,125405,,217895195049.0,2024,1,40
,,EC Electronics,133499,,218338131381.0,2024,1,14
,,EC Electronics,189200,,218338161083.0,2024,1,14
,,EC Electronics,132760,,219276145696.0,2024,1,7
,,EC Electronics,64523,,222582174561.0,2024,1,27
,,EC Electronics,100116,,222904199854.0,2024,1,23
,,EC Electronics,86151,,227086157166.0,2024,1,42
,,EC Electronics,198412,,227639254772.0,2024,1,47
,,EC Electronics,106358,,228343214664.0,2024,1,37
,,EC Electronics,94042,,228562112095.0,2024,1,7
,,EC Electronics,166522,,229081159666.0,2024,1,31
,,EC Electronics,"41533
--",,230925140348.0,2024,1,25
,,EC Electronics,99351,,234159188608.0,2024,1,22
,,EC Electronics,123780,,234232214512.0,2024,1,23
,,EC Electronics,158121,,236166194574.0,2024,1,46
,,EC Electronics,160604,,236276154952.0,2024,1,17
,,EC Electronics,133499,,236730167918.0,2024,1,11
,,EC Electronics,203435,,237732146478.0,2024,1,47
,,EC Electronics,138417,,240402263257.0,2024,1,37
,,EC Electronics,121277,,242770148425.0,2024,1,48
,,EC Electronics,124731,,242770155787.0,2024,1,10
,,EC Electronics,211839,,250675140418.0,2024,1,9
,,EC Electronics,119255,,250830244722.0,2024,1,34
,,EC Electronics,75445,,251202231297.0,2024,1,45
,,EC Electronics,--,,256114237607.0,2024,1,6
,,EC Electronics,117323,,257761255559.0,2024,1,40
,,EC Electronics,--,,259142244035.0,2024,1,41
,,EC Electronics,--,,1.2135023960017e+17,2024,1,37
,,EC Electronics,125405,,1.3548513787227126e+17,2024,1,40
,,EC Electronics,--,,1.4368017064116354e+17,2024,1,38
,,EC Electronics,58889,,1.6249313474615062e+17,2024,1,22
,,EC Electronics,94270,,1.7133716438517526e+17,2024,1,9
,,EC Electronics,94270,,1.7133716438517526e+17,2024,1,9
,,EC Electronics,112993,,1.7405214044914454e+17,2024,1,13
,,EC Electronics,182935,,1.7517225366222493e+17,2024,1,33
,,EC Electronics,"127350
--",,1.9352118401721888e+17,2024,1,25
,,EC Electronics,125365,,2.009572558302638e+17,2024,1,34
,,EC Electronics,70943,,2.2849523712426013e+17,2024,1,34
,,EC Electronics,119347,,2.5212515425127453e+17,2024,1,26
,,EC Electronics,113054,,2.5749413875717904e+17,2024,1,49
,,EC Electronics,103155,,1.0201411223910423e+23,2024,1,29
,,EC Electronics,124731,,1.026571126891228e+23,2024,1,10
,,EC Electronics,119690,,1.027851031981053e+23,2024,1,36
,,EC Electronics,133499,,1.0332511071011082e+23,2024,1,11
,,EC Electronics,--,,1.0371015036912078e+23,2024,1,17
,,EC Electronics,103775,,1.0525411166813412e+23,2024,1,12
,,EC Electronics,121347,,1.0625111586511984e+23,2024,1,46
,,EC Electronics,132760,,1.0827912879411037e+23,2024,1,7
,,EC Electronics,"115762
--",,1.090121191751128e+23,2024,1,25
,,EC Electronics,106299,,1.1054712168012466e+23,2024,1,14
,,EC Electronics,148411,,1.1101311432411808e+23,2024,1,8
,,EC Electronics,119255,,1.115631195791164e+23,2024,1,34
,,EC Electronics,124731,,1.1458914355613057e+23,2024,1,10
,,EC Electronics,117323,,1.1531811814311696e+23,2024,1,40
,,EC Electronics,121935,,1.1657011692612606e+23,2024,1,9
,,EC Electronics,--,,1.1962016269317052e+23,2024,1,10
,,EC Electronics,125365,,1.2212213031812781e+23,2024,1,34
,,EC Electronics,122364,,1.2251413040612419e+23,2024,1,35
,,EC Electronics,133499,,1.2894414072414745e+23,2024,1,14
,,EC Electronics,160604,,1.3070514076213379e+23,2024,1,17
,,EC Electronics,138417,,1.313601349561324e+23,2024,1,37
,,EC Electronics,94902,,1.3360411663915682e+23,2024,1,29
,,EC Electronics,140088,,1.3822414065115155e+23,2024,1,33
,,EC Electronics,227696,,1.4081414094315554e+23,2024,1,9
,,EC Electronics,208415,,1.4176817017617808e+23,2024,1,30
,,EC Electronics,104233,,1.4204513357214212e+23,2024,1,31
,,EC Electronics,163505,,1.4477715244417045e+23,2024,1,50
,,EC Electronics,158121,,1.4654115361716237e+23,2024,1,46
,,EC Electronics,--,,1.4707010822714262e+23,2024,1,12
,,EC Electronics,"148252
--",,1.4736615244415262e+23,2024,1,49
,,EC Electronics,68504,,1.4778414523318175e+23,2024,1,37
,,EC Electronics,50714,,1.5174314510016763e+23,2024,1,15
,,EC Electronics,189200,,1.5990617112417053e+23,2024,1,14
,,EC Electronics,158121,,1.6388216521817974e+23,2024,1,46
,,EC Electronics,97425,,1.6591812705517187e+23,2024,1,29
,,EC Electronics,56659,,1.7033217596920444e+23,2024,1,17
,,EC Electronics,77281,,1.7126914623819197e+23,2024,1,18
,,EC Electronics,224821,,1.7206217253618403e+23,2024,1,17
,,EC Electronics,119690,,1.751271599591766e+23,2024,1,36
,,EC Electronics,163505,,1.7603419871421063e+23,2024,1,50
,,EC Electronics,198412,,1.7826519581720787e+23,2024,1,47
,,EC Electronics,121935,,1.7998519316020568e+23,2024,1,9
,,EC Electronics,--,,1.1134112098714535e+29,2024,1,9
,,EC Electronics,122364,,1.1166510986411027e+29,2024,1,35
,,EC Electronics,117323,,1.136241061421078e+29,2024,1,40
,,EC Electronics,133499,,1.3025713491615204e+29,2024,1,48
,,EC Electronics,138417,,1.3311012135012597e+29,2024,1,37
,,EC Electronics,134091,,1.3651611954912499e+29,2024,1,50
,,EC Electronics,203435,,1.626931386951421e+29,2024,1,47
,,EC Electronics,242849,,1.6291810583612113e+29,2024,1,12
,,EC Electronics,249864,,1.935111503271779e+29,2024,1,46
,,EC Electronics,166522,,2.138681592181819e+35,2024,1,31
,,EC Electronics,114118,,1.027741029771089e+41,2024,1,31
,,EC Electronics,135712,,1.0357411649911383e+41,2024,1,42
,,EC Electronics,121277,,1.071881128171177e+41,2024,1,48
,,EC Electronics,125730,,1.075251000231022e+41,2024,1,38
,,EC Electronics,119872,,1.12060112787114e+41,2024,1,30
,,EC Electronics,204916,,1.1944412628213492e+41,2024,1,49
,,EC Electronics,"148252
--",,1.2324513899715076e+41,2024,1,49
,,EC Electronics,190485,,1.3003913050114177e+41,2024,1,30
,,EC Electronics,118477,,1.0794410292610458e+47,2024,1,7
,,EC Electronics,119463,,1.1958711023111689e+47,2024,1,27
,,EC Electronics,144444,,1.4675212840414293e+47,2024,1,31
,,EC Electronics,144302,,1.4962411986113427e+47,2024,1,46
,,EC Electronics,73773,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),74086.0,2024,1,6
,,EC Electronics,106198,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),108702.0,2024,1,14
,,EC Electronics,25700,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),113046.0,2024,1,11
,,EC Electronics,--,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),142699.0,2024,1,32
,,EC Electronics,208415,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),157518.0,2024,1,30
,,EC Electronics,242849,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),157686.0,2024,1,12
,,EC Electronics,249864,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),211164.0,2024,1,46
,,EC Electronics,--,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),232365.0,2024,1,10
,,EC Electronics,--,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),235241.0,2024,1,9
,,EC Electronics,2679,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),3506.0,2024,1,1
,,EC Electronics,7389,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),6731.0,2024,1,1
,,EC Electronics,9439,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),8933.0,2024,1,2
,,EC Electronics,10362,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),13625.0,2024,1,1
,,EC Electronics,9249,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),13803.0,2024,1,10
,,EC Electronics,13230,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),15639.0,2024,1,3
,,EC Electronics,10864,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),21879.0,2024,1,6
,,EC Electronics,--,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),22494.0,2024,1,46
,,EC Electronics,13557,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),22780.0,2024,1,6
,,EC Electronics,14611,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),22842.0,2024,1,5
,,EC Electronics,19096,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),25337.0,2024,1,11
,,EC Electronics,18144,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),25958.0,2024,1,3
,,EC Electronics,17385,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),27113.0,2024,1,24
,,EC Electronics,21271,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),28618.0,2024,1,42
,,EC Electronics,21663,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),29935.0,2024,1,20
,,EC Electronics,38987,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),30323.0,2024,1,6
,,EC Electronics,21277,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),30603.0,2024,1,7
,,EC Electronics,40309,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),34013.0,2024,1,7
,,EC Electronics,32634,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),34835.0,2024,1,8
,,EC Electronics,33790,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),34950.0,2024,1,18
,,EC Electronics,25946,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),35616.0,2024,1,1
,,EC Electronics,33060,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),36968.0,2024,1,14
,,EC Electronics,33838,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),37186.0,2024,1,8
,,EC Electronics,20856,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),39154.0,2024,1,23
,,EC Electronics,"24107
--
--
24219",ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),39700.0,2024,1,19
,,EC Electronics,47466,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),40025.0,2024,1,6
,,EC Electronics,27634,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),41326.0,2024,1,12
,,EC Electronics,"41533
--",ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),41484.0,2024,1,25
,,EC Electronics,30021,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),42279.0,2024,1,15
,,EC Electronics,38689,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),44605.0,2024,1,12
,,EC Electronics,34779,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),44718.0,2024,1,15
,,EC Electronics,50714,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),45411.0,2024,1,15
,,EC Electronics,43263,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),45547.0,2024,1,13
,,EC Electronics,44721,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),48213.0,2024,1,13
,,EC Electronics,42424,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),48458.0,2024,1,31
,,EC Electronics,70684,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),51098.0,2024,1,29
,,EC Electronics,34152,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),52842.0,2024,1,1
,,EC Electronics,56659,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),53994.0,2024,1,17
,,EC Electronics,56974,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),55700.0,2024,1,10
,,EC Electronics,"44880
--",ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),55721.0,2024,1,25
